2.000000,48.794758,-2.796964
3.000000,49.049570,-2.371787
4.000000,35.439794,-3.755450
5.000000,57.888631,-1.857425
6.000000,46.679827,0.339467
7.000000,67.762068,3.383496
8.000000,67.036777,9.562973
9.000000,64.186835,8.082318
10.000000,83.966092,11.697268
11.000000,86.195045,6.376693
12.000000,73.044566,5.600177
13.000000,78.472131,4.642972
14.000000,54.594440,4.733871
15.000000,70.547851,7.672430
16.000000,63.464094,7.321124
17.000000,85.446916,8.492889
18.000000,63.023693,6.955764
19.000000,63.922787,9.610566
20.000000,56.737789,9.934859
21.000000,67.605564,11.430586
22.000000,70.928907,11.850969
23.000000,63.684422,10.015360
24.000000,84.117408,11.273260
25.000000,78.369120,11.515441
26.000000,71.073173,10.274323
27.000000,84.126582,15.574415
28.000000,86.378805,14.372011
29.000000,85.546628,15.415822
30.000000,85.818689,16.073397
